0,1,2,3,4
0.0,0.0,1.0,0.0,0.0
0.0,0.0033327880146926127,0.017656528322937386,0.9764872940192513,0.002523389643118714
0.0,0.0005313425947547132,0.03350653973433916,0.9595185404056232,0.006443577265282727
0.0,0.002276055987755234,0.023331761830702007,0.9649996122462309,0.009392569935311904
0.0,0.0,0.0,1.0,0.0
0.0,0.014987757032134919,0.09245458327098122,0.8899832525326816,0.0025744071642021553
0.0,0.0,0.0,1.0,0.0
0.0,0.0028927155742734163,0.09940785998303316,0.8939079020803569,0.0037915223623363873
0.0,0.00360589851330313,0.012703442538927778,0.9791903372944674,0.004500321653301706
0.0,0.0013091403568564522,0.018257316673240025,0.976870676932219,0.003562866037684306
0.0,0.0007764260906846989,0.007747939917712196,0.9894618995240716,0.0020137344675314993
0.0,0.0001283215994400109,0.00922503978759517,0.9863101557995428,0.004336482813422056
0.0,0.008511437822353054,0.6546283293055171,0.18975647303216253,0.14710375983996732
0.0,0.037189352860221715,0.33250134411804855,0.5707422092389366,0.05956709378279305
0.0,0.009947310739335904,0.18255465330516382,0.7172408801670542,0.090257155788446
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.014837790961695175,0.10086604231231551,0.8752715565111397,0.009024610214849635
0.0,0.0002942697892911598,0.008182613502199343,0.9892692404180051,0.0022538762905042024
0.0,0.0014450737535902508,0.011827822100395673,0.9854633616778598,0.0012637424681542938
0.0,0.0,0.0,1.0,0.0
0.0,0.00018199377812395755,0.0034177127998813567,0.9938016774650695,0.0025986159569252685
0.0,0.005637273756656054,0.5905115869893227,0.3566987918709939,0.04715234738302728
0.0,0.07967045425276603,0.22250520694958284,0.6700723780853477,0.02775196071230346
0.0,0.004582647122068271,0.019875156578914144,0.9725064455509111,0.0030357507481064217
0.0,0.089669043855065,0.22243826665076125,0.6640249870085102,0.023867702485663677
0.0,0.0,1.0,0.0,0.0
0.0,0.002275076031228941,0.01319779700594754,0.9794543017779815,0.00507282518484206
0.0,0.0012901494643865867,0.5975196462467439,0.3979024970138985,0.003287707274970945
0.0,0.0,0.0,1.0,0.0
0.0,0.005662791387009395,0.017044715856322105,0.9756480496772493,0.0016444430794191624
0.0,0.0,0.0,1.0,0.0
0.0,0.011284247175366491,0.1993845637180251,0.7771055562742821,0.01222563283232635
0.0,0.0,0.0,0.0,1.0
0.0,0.0011277901316964687,0.015752569308926316,0.9782074308292492,0.004912209730128117
0.0,0.0014243264120407041,0.05399861213874666,0.9427329935343381,0.0018440679148745843
0.0,0.0006402391229272804,0.011478396225702708,0.9846746060171769,0.0032067586341931013
0.0,0.012563254814132886,0.4702346388341838,0.4364714163163928,0.08073069003529058
0.0,0.0042742621587486,0.10187673027263586,0.8887532831886397,0.005095724379975993
0.0,0.0,0.0,1.0,0.0
0.0,7.200173631701221e-05,0.005336920206023157,0.9933099836267749,0.0012810944308848827
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0
0.0,0.0030823601309415546,0.19414310551696046,0.7900432186535433,0.012731315698554773
0.0,0.0008421155685363879,0.026387721057989772,0.9677133795398974,0.005056783833576316
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0007979828008387547,0.18620657838737745,0.8030771942383383,0.009918244573445444
0.0,0.043452150402318104,0.49796087494777314,0.38608876469574216,0.07249820995416649
0.0,0.0,0.0,1.0,0.0
0.0,0.0004510723833420935,0.015393472017310238,0.9794497005647541,0.004705755034593287
0.0,0.055094194253689464,0.17291244906875822,0.7521734918319234,0.019819864845628855
0.0,0.043004948840848434,0.40171179733802365,0.5443974792011279,0.010885774620000122
0.0,0.0019943302427425764,0.005292158127910789,0.9879661323972975,0.004747379232049183
0.0,0.001704705936718848,0.09911494566590488,0.8907298983696625,0.008450450027713649
0.0,0.0,0.0,1.0,0.0
0.0,0.0028396658867004903,0.07318487816884621,0.9149640885934722,0.009011367350980983
0.0,0.0,0.0,1.0,0.0
0.0,0.0032884551296637186,0.03404960557719498,0.957385075345614,0.005276863947527158
0.0,0.0,0.0,1.0,0.0
0.0,0.01301166871132128,0.168706693035816,0.8135458533679621,0.004735784884900606
0.0,0.005161129552182231,0.027554758481241226,0.9622737838940785,0.005010328072498035
0.0,5.462401369547064e-05,0.017564289991342158,0.9805621734547737,0.0018189125401888522
0.0,0.0,0.0,1.0,0.0
0.0,0.0010491526377847619,0.04970547642985157,0.9464643597001914,0.002781011232172293
0.0,0.004200822644023742,0.010473298028723816,0.9763338633347468,0.008992015992505643
0.0,0.00041842313622015805,0.06372569528613058,0.9230174636948132,0.012838417882836201
0.0,0.03593574199108009,0.488954864867836,0.3807926240174685,0.09431676912361539
0.0,0.0003329585276629258,0.04876864960008688,0.9495460618149616,0.001352330057288512
0.0,0.0788559183402045,0.10216882269618385,0.7973396656868392,0.02163559327677237
0.0,0.00030953455738864287,0.011860918411128183,0.9858785457419088,0.0019510012895742207
0.0,0.0,0.0,1.0,0.0
0.0,0.00023178525313910097,0.010739014543084962,0.988721679596582,0.0003075206071939458
0.0,0.007292955990080205,0.49090397264134394,0.4509303192975437,0.050872752071032146
0.0,0.0027845396491812174,0.008628929665386833,0.9866383215667167,0.0019482091187152458
0.0,0.02275145552748256,0.3643194829860458,0.5847235456592598,0.028205515827211824
0.0,0.006654639421459373,0.049421236159119364,0.9282524021347719,0.015671722284649345
0.0,0.0005997276330803714,0.03842013288047845,0.9392398411274832,0.021740298358958004
0.0,0.0,0.0,1.0,0.0
0.0,0.00041780871239641083,0.00637986352745573,0.9930202410964647,0.00018208666368330832
0.0,0.003936689022113178,0.07238163175904008,0.919377188722747,0.004304490496099844
0.0,0.001935270348670683,0.011631544465562763,0.9855149726927905,0.0009182124929759405
0.0,0.0004276064504735392,0.0036773309175340482,0.9940127553726041,0.0018823072593882571
0.0,0.002613706702392456,0.029006835998910147,0.9614683204513519,0.0069111368473455505
0.0,0.012425145353399263,0.7748182639840443,0.13978059683974212,0.07297599382281432
0.0,0.0,0.0,1.0,0.0
0.0,0.00040245979228782343,0.016013714937376904,0.9832156446101384,0.0003681806601969227
0.0,0.01312110927953267,0.09585151388927576,0.8898625947089183,0.0011647821222733048
0.0,0.0021385087948528345,0.011147976119810448,0.9701616154094121,0.016551899675924395
0.0,0.0016322850231995424,0.030217283312040977,0.9662217506288233,0.0019286810359361427
0.0,0.01525651719930381,0.12486213126448922,0.8553227836773027,0.004558567858904167
0.0,0.0017499523844623174,0.004936048052774668,0.9845501011428899,0.008763898419873154
0.0,0.0016452572085666878,0.033714164557478526,0.9573861981543688,0.0072543800795860204
0.0,0.0,0.0,1.0,0.0
0.0,0.003569520182786774,0.0314331853674439,0.9645543391026402,0.0004429553471290412
0.0,0.0065791623633676705,0.011846276134062039,0.9812955230602768,0.00027903844229354766
0.0,0.009865513172641931,0.016798465003536354,0.9660728413094294,0.007263180514392434
0.0,0.0020925367092506785,0.08032229464883515,0.9134685686013093,0.004116600040605027
0.0,4.353966447441937e-05,0.02445934644075564,0.9734780410521664,0.0020190728426035154
0.0,0.0,0.0,1.0,0.0
0.0,0.0002344986605852948,0.026887576043890506,0.9668544033072888,0.006023521988235478
0.0,0.0,0.0,1.0,0.0
0.0,0.020418840591786662,0.03868935731589529,0.9378023449578672,0.0030894571344508995
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0018107230409658253,0.03642270409404217,0.9570180791229757,0.004748493742016458
0.0,0.0006408829456143918,0.011508369051543857,0.9870682146408484,0.0007825333619933758
0.0,0.003626125491211852,0.025690259292038664,0.966006237788592,0.0046773774281574036
0.0,0.0,0.0,1.0,0.0
0.0,0.001166775835937686,0.036899995317221226,0.9593606651784725,0.002572563668368577
0.0,0.001732995254759416,0.10600238005101108,0.889586493751015,0.0026781309432146504
0.0,4.266143993598738e-05,0.009315416773962635,0.9811103913713355,0.009531530414765916
0.0,0.00513722821725165,0.0502542664348921,0.9398091833117708,0.004799322036085454
0.0,0.0006814482998330383,0.02990228869110597,0.9628897399483887,0.0065265230606722765
0.0,0.0,0.0,1.0,0.0
0.0,0.00014247173115200854,0.018806698163692997,0.9807897472274585,0.00026108287769641147
0.0,0.00035772298885247613,0.0513071015325116,0.9397433459936645,0.008591829484971374
0.0,0.0019826237414935074,0.023752128277270024,0.9701327512085776,0.004132496772658904
0.0,0.0008954495630540671,0.01251406643013,0.9785653719584382,0.008025112048377797
0.0,0.0026213357832673167,0.07321249344898043,0.9164192933034311,0.007746877464321081
0.0,0.01908226268805212,0.08178950334626678,0.8764212169225576,0.02270701704312355
0.0,0.0009352578553858401,0.10326408396584322,0.8942688291257976,0.0015318290529731371
0.0,0.00016371228947916692,0.016430180778237363,0.9816594034223993,0.0017467035098843915
0.0,0.0004421744468990937,0.07202870507886074,0.9269309734709564,0.0005981470032836529
0.0,0.00013149893468654615,0.002728309021411141,0.9959143181688077,0.001225873875094674
0.0,0.005736684589162751,0.025731993593472908,0.9599078066942065,0.008623515123157972
0.0,0.005947868111993235,0.16526992816245276,0.8264282088769583,0.0023539948485956064
0.0,0.015795909488560904,0.2161992683411305,0.7375225794373369,0.030482242732971638
0.0,0.0,0.0,1.0,0.0
0.0,0.015154226104664973,0.2780555955180826,0.6927976644717925,0.013992513905459959
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0008915504617390258,0.013041332856639238,0.9719200966372789,0.014147020044342939
0.0,0.0019143783224236494,0.016228326850625262,0.9776281593626417,0.004229135464309433
0.0,0.000540502038082516,0.007078100476684749,0.991913915518922,0.00046748196631063053
0.0,0.0028856538991900486,0.005794199876882251,0.9904307260709778,0.0008894201529496802
0.0,0.0,0.0,1.0,0.0
0.0,0.045044507294937704,0.056251285538769645,0.8974492341995619,0.0012549729667305882
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0027875745721872066,0.09169932490736146,0.9014338593857858,0.004079241134665719
0.0,0.004018417430289489,0.029721822388333357,0.9629680258656496,0.00329173431572772
0.0,0.0,0.0,1.0,0.0
0.0,0.001718245384179753,0.24248498163647159,0.7485343667994997,0.007262406179848996
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.006662023570144065,0.4569741441529522,0.5098881821531931,0.02647565012371069
0.0,0.0007812056811643285,0.009820985390411815,0.986081704187624,0.003316104740799855
0.0,0.002724551349763558,0.04043540176063248,0.9558388168972549,0.0010012299923489994
0.0,0.00042226210508415873,0.022148043513592647,0.9765533771775438,0.0008763172037793294
0.0,0.08383771172898527,0.48657710971258183,0.3673896183832602,0.06219556017517282
0.0,3.4706176565144297e-05,0.0028266292025845123,0.9962837529343351,0.0008549116865150155
0.0,0.0012372299387521297,0.006262047629968151,0.9921462149552541,0.000354507476025664
0.0,0.005454688796988425,0.036156231174212364,0.9397372114243124,0.018651868604486848
0.0,0.0002163273207877175,0.004017554876373433,0.9948703716136473,0.0008957461891916415
0.0,0.05049973958586339,0.30917639562058213,0.5882532700915705,0.05207059470198412
0.0,0.0,1.0,0.0,0.0
0.0,0.06800178666793433,0.16133484179542817,0.760715861114962,0.009947510421675484
0.0,0.1876262936227145,0.23324797167877712,0.5669925931527406,0.012133141545767676
0.0,0.0008754320871467968,0.030573978434534306,0.9675260616349757,0.0010245278433433183
